sku,brand,title,url,eans,description,price,categoryPath,size,colour,deliveryCosts_dpd,paymentCosts_paypal,paymentCosts_credit_card,delivery,imageUrls
7173,Ángel Cerdá S.L.,Hannover Polsterbett Stoff Grau 180×200,https://www.maisondecocon.com/products/hannover-polsterbett-stoff-grau-180x200?variant_sku=7173,8435631033523,"Doppelbett in modernem Design mit einem charakteristischen Kopfteil und Rahmen aus grauem Stoff sowie Holzbeinen mit Furnier aus echtem Nussbaum. Ein zentrales Element für Ihr Schlafzimmer, das eine elegante und einladende Atmosphäre schafft. Inklusive eines komfortablen Lattenrosts aus Kiefernholz. Die Stoffpolsterung dieses Bettes setzt feine Akzente und bringt Wärme sowie zeitlosen Stil in Ihren Schlafbereich.",2190.00,Luxury Beds,,,300.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/hannover-polsterbett-180x200-stoff-grau-hauptansicht.jpg?v=1784184571;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/hannover-polsterbett-180x200-stoff-grau-draufsicht.jpg?v=1784184571;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/hannover-polsterbett-180x200-stoff-grau-hauptansicht-2.jpg?v=1784184571;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/hannover-polsterbett-180x200-stoff-grau-detailansicht.jpg?v=1784184571;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/hannover-polsterbett-180x200-stoff-grau-frontalansicht.jpg?v=1784184571;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/hannover-polsterbett-180x200-stoff-grau-rueckansicht.jpg?v=1784184571;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/hannover-polsterbett-180x200-stoff-grau-seitenansicht.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/hannover-polsterbett-180x200-stoff-grau-rahmenansicht.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/hannover-polsterbett-180x200-massskizze.jpg?v=1784122205
7175,Ángel Cerdá S.L.,Kiel Polsterbett Holz Nussbaum Grau 180×200,https://www.maisondecocon.com/products/kiel-polsterbett-holz-nussbaum-grau-180x200?variant_sku=7175,8435631034131,Doppelbett in modernem Design mit einem originellen Kopfteil und einer Struktur aus echtem Nussbaumfurnier sowie Beinen aus schwarzem MDF-Holz – für eine warme und persönliche Atmosphäre. Dank der eingenähten Kissen aus grauem Stoff bietet es besonderen Komfort. Inklusive eines komfortablen Lattenrosts aus Kiefernholz. Passend für eine Matratze im Format 180 x 200 cm. Seine integrierten Ablagen dienen zudem als praktische Nachttische.,1870.00,Luxury Beds,,,300.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/kiel-polsterbett-180x200-stoff-und-holz-walnussgrau-hauptansicht.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/kiel-polsterbett-180x200-stoff-und-holz-walnussgrau-frontalansicht.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/kiel-polsterbett-180x200-stoff-und-holz-walnussgrau-detailansicht.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/kiel-polsterbett-180x200-stoff-und-holz-walnussgrau-frontalansicht-2.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/kiel-polsterbett-180x200-stoff-und-holz-walnussgrau-hauptansicht-2.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/kiel-polsterbett-180x200-stoff-und-holz-walnussgrau-seitenansicht.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/kiel-polsterbett-180x200-stoff-und-holz-walnussgrau-rahmenansicht.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/kiel-polsterbett-180x200-massskizze.jpg?v=1784122205
7148,Ángel Cerdá S.L.,Karlsruhe Polsterbett Kunstleder Dunkelgrün 180×200,https://www.maisondecocon.com/products/karlsruhe-upholstered-bed-leatherette-dark-green-180x200?variant_sku=7148,8435631027539,"Doppelbett in modernem Design mit einem charakteristischen Kopfteil aus dunkelgrünem Kunstleder und einer Holzstruktur mit Furnier aus echtem Nussbaum. Ein zentrales Element für Ihr Schlafzimmer, das eine elegante und einladende Atmosphäre schafft. Inklusive eines komfortablen Lattenrosts aus Kiefernholz. Die Kunstlederpolsterung dieses Bettes setzt feine Akzente und bringt Wärme sowie zeitlosen Stil in Ihren Schlafbereich.",1940.00,Luxury Beds,,,300.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/karlsruhe-polsterbett-180x200-kunstleder-dunkelgruen-hauptansicht.jpg?v=1784122038;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/karlsruhe-polsterbett-180x200-kunstleder-dunkelgruen-frontalansicht.jpg?v=1784122102;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/karlsruhe-polsterbett-180x200-kunstleder-dunkelgruen-hauptansicht-2.jpg?v=1784122103;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/karlsruhe-polsterbett-180x200-kunstleder-dunkelgruen-detailansicht.jpg?v=1784122103;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/karlsruhe-polsterbett-180x200-kunstleder-dunkelgruen-frontalansicht-2.jpg?v=1784122103;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/karlsruhe-polsterbett-180x200-kunstleder-dunkelgruen-seitenansicht.jpg?v=1784122103;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/karlsruhe-polsterbett-180x200-kunstleder-dunkelgruen-rueckansicht.jpg?v=1784122103;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/karlsruhe-polsterbett-180x200-kunstleder-dunkelgruen-rahmenansicht.jpg?v=1784122103;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/karlsruhe-polsterbett-180x200-massskizze.jpg?v=1784122205
7158,Ángel Cerdá S.L.,Wiesbaden Polsterbett Kunstleder Braun 180×200,https://www.maisondecocon.com/products/wiesbaden-polsterbett-kunstleder-braun-180x200?variant_sku=7158,8435631028840,"Doppelbett in modernem Design mit einem charakteristischen Kopfteil und Rahmen aus braunem Kunstleder sowie Beinen aus schwarz epoxidharzlackiertem Edelstahl. Ein zentrales Element für Ihr Schlafzimmer, das eine elegante und einladende Atmosphäre schafft. Inklusive eines komfortablen Lattenrosts aus Kiefernholz. Die Kunstlederpolsterung dieses Bettes setzt feine Akzente und bringt Wärme sowie zeitlosen Stil in Ihren Schlafbereich.",1530.00,Luxury Beds,,,300.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wiesbaden-polsterbett-180x200-kunstleder-braun-hauptansicht.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wiesbaden-polsterbett-180x200-kunstleder-braun-frontalansicht.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wiesbaden-polsterbett-180x200-kunstleder-braun-draufsicht.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wiesbaden-polsterbett-180x200-kunstleder-braun-hauptansicht-2.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wiesbaden-polsterbett-180x200-kunstleder-braun-frontalansicht-2.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wiesbaden-polsterbett-180x200-kunstleder-braun-seitenansicht.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wiesbaden-polsterbett-180x200-kunstleder-braun-rueckansicht.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wiesbaden-polsterbett-180x200-kunstleder-braun-rahmenansicht.jpg?v=1784121903;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wiesbaden-polsterbett-180x200-massskizze.jpg?v=1784122205
7177,Ángel Cerdá S.L.,Münster Polsterbett Stoff Grau 160×200,https://www.maisondecocon.com/products/muenster-polsterbett-stoff-grau-160x200?variant_sku=7177,8435631034599,"Doppelbett in modernem Design mit einem charakteristischen Kopfteil aus grauem Stoff und einer Holzstruktur mit Furnier aus echtem Nussbaum. Ein zentrales Element für Ihr Schlafzimmer, das eine elegante und einladende Atmosphäre schafft. Inklusive eines komfortablen Lattenrosts aus Kiefernholz. Die Stoffpolsterung dieses Bettes setzt feine Akzente und bringt Wärme sowie zeitlosen Stil in Ihren Schlafbereich.",1420.00,Luxury Beds,,,120.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/muenster-polsterbett-160x200-stoff-grau-hauptansicht.jpg?v=1784122132;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/muenster-polsterbett-160x200-stoff-grau-draufsicht.jpg?v=1784122132;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/muenster-polsterbett-160x200-stoff-grau-detailansicht.jpg?v=1784122132;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/muenster-polsterbett-160x200-stoff-grau-seitenansicht.jpg?v=1784122132;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/muenster-polsterbett-160x200-stoff-grau-detailansicht-2.jpg?v=1784122132;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/muenster-polsterbett-160x200-stoff-grau-frontalansicht.jpg?v=1784122132;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/muenster-polsterbett-160x200-stoff-grau-seitenansicht-2.jpg?v=1784122132;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/muenster-polsterbett-160x200-stoff-grau-frontalansicht-2.jpg?v=1784122132;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/muenster-polsterbett-160x200-stoff-grau-rueckansicht.jpg?v=1784122132;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/muenster-polsterbett-160x200-massskizze.jpg?v=1784122205
7179,Ángel Cerdá S.L.,Frankfurt Polsterbett Stoff Warmgrau 160×200,https://www.maisondecocon.com/products/frankfurt-polsterbett-stoff-warmgrau-160x200?variant_sku=7179,8435631034612,"Doppelbett in modernem Design mit einem charakteristischen Kopfteil aus grauem Stoff und einer Holzstruktur mit Furnier aus echtem Nussbaum. Ein zentrales Element für Ihr Schlafzimmer, das eine elegante und einladende Atmosphäre schafft. Inklusive eines komfortablen Lattenrosts aus Kiefernholz. Die Stoffpolsterung dieses Bettes setzt feine Akzente und bringt Wärme sowie zeitlosen Stil in Ihren Schlafbereich",1760.00,Luxury Beds,,,300.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/frankfurt-polsterbett-160x200-stoff-warmgrau-hauptansicht.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/frankfurt-polsterbett-160x200-stoff-warmgrau-hauptansicht-2.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/frankfurt-polsterbett-160x200-stoff-warmgrau-draufsicht.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/frankfurt-polsterbett-160x200-stoff-warmgrau-detailansicht.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/frankfurt-polsterbett-160x200-stoff-warmgrau-frontalansicht.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/frankfurt-polsterbett-160x200-stoff-warmgrau-frontalansicht-2.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/frankfurt-polsterbett-160x200-stoff-warmgrau-seitenansicht.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/frankfurt-polsterbett-160x200-stoff-warmgrau-rueckansicht.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/frankfurt-polsterbett-160x200-stoff-warmgrau-rahmenansicht.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/frankfurt-polsterbett-160x200-massskizze.jpg?v=1784122226
7154,Ángel Cerdá S.L.,Polsterbett Stuttgart Kunstleder Nerzgrau 180×200,https://www.maisondecocon.com/products/stuttgart-polsterbett-kunstleder-nerzgrau-180x200?variant_sku=7154,8435631028802,"Das Polsterbett Stuttgart verbindet edles Kunstleder in Mink mit weichen Stoffelementen in Grau und eleganten Chromfüßen. Ein stilvolles Design für moderne, komfortable Schlafzimmer.",1990.00,Luxury Beds,,,300.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Stuttgart-180x200-Polsterbett-MaterialMix-LENO-color-mink-grau-main.jpg?v=1768659900;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Stuttgart-180x200-Polsterbett-MaterialMix-LENO-color-mink-grau-main-02.jpg?v=1768659832;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Stuttgart-180x200-Polsterbett-MaterialMix-LENO-color-mink-grau-side-03.jpg?v=1768660008;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Stuttgart-180x200-Polsterbett-MaterialMix-LENO-color-mink-grau-detail.jpg?v=1768660080;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Stuttgart-180x200-Polsterbett-MaterialMix-LENO-color-mink-grau-front.jpg?v=1768660094;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Stuttgart-180x200-Polsterbett-MaterialMix-LENO-color-mink-grau-side-02.jpg?v=1768660045;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Stuttgart-180x200-Polsterbett-MaterialMix-LENO-color-mink-grau-back.jpg?v=1768659938;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Stuttgart-180x200-Polsterbett-MaterialMix-LENO-color-mink-grau-frame.jpg?v=1768659868;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/stuttgart-polsterbett-180x200-massskizze.jpg?v=1784122226
7178,Ángel Cerdá S.L.,Essen Holzbett Walnuss 160×200,https://www.maisondecocon.com/products/essen-holzbett-walnuss-160x200?variant_sku=7178,8435631034605,"Das Holzbett Essen überzeugt durch warmes Naturwalnussholz und ein reduziertes, zeitloses Design. Für alle, die natürliche Materialien und ruhige Eleganz schätzen.",920.00,Luxury Beds,,,120.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/essen-holzbett-160x200-holz-walnuss-hauptansicht.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/essen-holzbett-160x200-holz-walnuss-hauptansicht-2.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/essen-holzbett-160x200-holz-walnuss-hauptansicht-3.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/essen-holzbett-160x200-holz-walnuss-detailansicht.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/essen-holzbett-160x200-holz-walnuss-frontalansicht.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/essen-holzbett-160x200-holz-walnuss-seitenansicht.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/essen-holzbett-160x200-holz-walnuss-rueckansicht.jpg?v=1784121966;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/essen-holzbett-160x200-massskizze.jpg?v=1784122226
7123,Ángel Cerdá S.L.,Bielefeld Polsterbett Kunstleder Braun-Grau 180×200,https://www.maisondecocon.com/products/bielefeld-polsterbett-kunstleder-braun-grau-180x200?variant_sku=7123,8435631019688,"Das Polsterbett Bielefeld verbindet warmes Kunstleder in Braun mit weichen Stoffelementen in Grau und eleganten Edelstahlfüßen. Ein stilvolles Design für moderne, gemütliche Schlafzimmer.",1670.00,Luxury Beds,,,300.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Bielefeld-180x200-Polsterbett-MaterialMix-LENO-color-braun-grau-main.jpg?v=1768664371;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Bielefeld-180x200-Polsterbett-MaterialMix-LENO-color-braun-grau-main-02.jpg?v=1768664584;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Bielefeld-180x200-Polsterbett-MaterialMix-LENO-color-braun-grau-detail-02.jpg?v=1768664516;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Bielefeld-180x200-Polsterbett-MaterialMix-LENO-color-braun-grau-front.jpg?v=1768664551;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Bielefeld-180x200-Polsterbett-MaterialMix-LENO-color-braun-grau-detail.jpg?v=1768664487;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Bielefeld-180x200-Polsterbett-MaterialMix-LENO-color-braun-grau-side.jpg?v=1768664649;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/Bielefeld-180x200-Polsterbett-MaterialMix-LENO-color-braun-grau-back.jpg?v=1768664451;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bielefeld-polsterbett-180x200-massskizze.jpg?v=1784122226
7221,Ángel Cerdá S.L.,Dresden Polsterbett Stoff Dunkelgrau 180×200,https://www.maisondecocon.com/products/dresden-polsterbett-stoff-dunkelgrau-180x200?variant_sku=7221,8435631040651,"Das Kopfteil und der Rahmen des Modells „Dresden“ sind mit einem dunkelgrauen Stoff bezogen – ein vielseitiger, zeitgemäßer Farbton, der vor dem Hintergrund der meisten vorhandenen Schlafzimmerfarbpaletten Ruhe ausstrahlt, anstatt ein auffälliges Statement zu setzen. Schwarze Edelstahlbeine sorgen für eine klare und zurückhaltende Optik. Der darunterliegende Lattenrost aus Kiefernholz trägt die Liegefläche von 180 × 200 cm auf einer Gesamtgrundfläche von 200 × 237 cm. Mit einem Gewicht von 80 kg im zusammengebauten Zustand handelt es sich um ein unkompliziertes Doppelbettrahmenmodell, das sich für die meisten Schlafzimmergrundrisse eignet, ohne dass zusätzlicher Freiraum am Boden erforderlich ist.",1330.00,Luxury Beds,,,120.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/dresden-polsterbett-180x200-stoff-dunkelgrau-hauptansicht.jpg?v=1784203583;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/dresden-polsterbett-180x200-stoff-dunkelgrau-hauptansicht-2.jpg?v=1784203583;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/dresden-polsterbett-180x200-stoff-dunkelgrau-frontalansicht.jpg?v=1784203583;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/dresden-polsterbett-180x200-stoff-dunkelgrau-draufsicht.jpg?v=1784203583;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/dresden-polsterbett-180x200-stoff-dunkelgrau-rueckansicht.jpg?v=1784203584;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/dresden-polsterbett-180x200-stoff-dunkelgrau-seitenansicht.jpg?v=1784203584;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/dresden-polsterbett-180x200-stoff-dunkelgrau-detailansicht.jpg?v=1784203584;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/dresden-polsterbett-180x200-stoff-dunkelgrau-rahmenansicht.jpg?v=1784203584;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/dresden-polsterbett-180x200-massskizze.jpg?v=1784203628
7222,Ángel Cerdá S.L.,Polsterbett Duisburg 180×200,https://www.maisondecocon.com/products/polsterbett-duisburg-180x200?variant_sku=7222,8435631044864,"Das Modell „Duisburg“ kombiniert ein Kopfteil und einen Rahmen aus weichem, hellgrauem Stoff mit Details aus walnussfarbenem Holz und wird durch schwarze Edelstahlbeine abgerundet – eine ruhigere Variante aus verschiedenen Materialien, die sich in der Produktpalette zwischen den Betten aus reinem Stoff und denen mit Holzbeinen einreiht. Aufgebaut auf einem Lattenrost aus Kiefernholz mit einer Gesamtgrundfläche von 212 × 247 cm um die Liegefläche von 180 × 200 cm herum, wiegt der zusammengebaute Rahmen 97 kg – planen Sie daher vor, das Bett zu zweit ins Schlafzimmer zu tragen.",1710.00,Luxury Beds,,,300.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/duisburg-polsterbett-180x200-stoff-hellgrau-hauptansicht.jpg?v=1784203750;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/duisburg-polsterbett-180x200-stoff-hellgrau-draufsicht.jpg?v=1784203750;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/duisburg-polsterbett-180x200-stoff-hellgrau-frontalansicht.jpg?v=1784203751;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/duisburg-polsterbett-180x200-stoff-hellgrau-hauptansicht-2.jpg?v=1784203751;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/duisburg-polsterbett-180x200-stoff-hellgrau-rueckansicht.jpg?v=1784203751;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/duisburg-polsterbett-180x200-stoff-hellgrau-detailansicht.jpg?v=1784203751;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/duisburg-polsterbett-180x200-stoff-hellgrau-seitenansicht.jpg?v=1784203751;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/duisburg-polsterbett-180x200-stoff-hellgrau-rahmenansicht.jpg?v=1784203751;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/duisburg-polsterbett-180x200-massskizze.jpg?v=1784203787
7223,Ángel Cerdá S.L.,Wuppertal Polsterbett Samt Braun Creme 180×200,https://www.maisondecocon.com/products/wuppertal-polsterbett-samt-braun-creme-180x200?variant_sku=7223,8435631044871,"Das Modell „Wuppertal“ vereint ein samtiges, braunes Kopfteil mit einem cremefarbenen Kunstleder-Untergestell und kombiniert so Samt und Kunstleder in einem einzigen Möbelstück, anstatt durchgehend auf ein einziges Material zurückzugreifen – eine strukturierte, elegantere Variante unter den Stoff- und Kunstlederbetten im übrigen Sortiment. Der Lattenrost aus Kiefernholz trägt die Liegefläche von 180 × 200 cm auf einer Grundfläche von 222 × 229 cm. Mit einem Gewicht von 120 kg im zusammengebauten Zustand und einem 86 cm hohen Kopfteil ist es ein stattliches Möbelstück – planen Sie daher ausreichend Durchgangsfreiheit an der Tür ein und sorgen Sie dafür, dass zwei Personen beim Transport zur Hilfe kommen, bevor es geliefert wird.",1580.00,Luxury Beds,,,300.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wuppertal-polsterbett-180x200-samt-kunstleder-creme-braun-hauptansicht.jpg?v=1784203933;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wuppertal-polsterbett-180x200-samt-kunstleder-creme-braun-hauptansicht-2.jpg?v=1784203933;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wuppertal-polsterbett-180x200-samt-kunstleder-creme-braun-frontalansicht.jpg?v=1784203934;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wuppertal-polsterbett-180x200-samt-kunstleder-creme-braun-draufsicht.jpg?v=1784203934;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wuppertal-polsterbett-180x200-samt-kunstleder-creme-braun-rueckansicht.jpg?v=1784203934;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wuppertal-polsterbett-180x200-samt-kunstleder-creme-braun-frontalansicht-2.jpg?v=1784203934;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wuppertal-polsterbett-180x200-samt-kunstleder-creme-braun-detailansicht.jpg?v=1784203934;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wuppertal-polsterbett-180x200-samt-kunstleder-creme-braun-seitenansicht.jpg?v=1784203934;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wuppertal-polsterbett-180x200-samt-kunstleder-creme-braun-rahmenansicht.jpg?v=1784203934;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/wuppertal-polsterbett-180x200-massskizze.jpg?v=1784203961
